-8.669,7.725,4.144,13.989,13.424,9.959,6.632,5.542,10.998,7.616,3.967,-1.337,-24.048,3.093,-2.647,-5.805,-4.284,-2.430,-1.531,0.322,-1.417,-3.405,0.423,2.279,3.041,2.301,-0.705,0.616,1.237,1.063,0.569,0.344,0.215,0.160,0.524,-0.011,-0.315,-0.401,-0.543
-2.116,3.013,-10.244,1.560,9.792,8.933,8.551,3.606,3.850,7.883,9.583,7.137,-19.696,2.402,-1.579,-4.360,-3.071,-1.849,-1.320,0.280,-1.903,-2.616,0.474,3.159,3.876,1.614,-1.356,1.050,2.491,2.116,1.078,0.769,-0.016,0.569,0.980,-0.024,-0.856,-1.230,-1.021
3.522,-3.153,-17.688,-1.216,3.087,2.815,7.285,-0.574,-2.453,9.597,12.556,9.630,-14.721,-0.088,-0.101,-0.344,0.424,0.122,0.084,1.419,-0.373,-1.178,0.340,0.267,0.616,-0.071,-1.547,1.163,2.858,2.278,1.273,0.886,-0.310,0.713,1.262,0.021,-1.180,-1.551,-1.163
-2.754,5.272,-6.739,6.235,9.349,6.932,7.706,-0.916,4.642,8.995,15.467,12.558,-20.643,-2.096,1.332,3.921,3.941,1.681,1.507,-0.306,0.907,0.383,0.345,-0.995,-1.895,-1.621,-0.910,0.520,1.752,1.163,0.374,0.081,-0.721,0.549,1.072,0.016,-0.950,-1.183,-0.577
-8.790,6.092,0.674,13.771,14.254,11.378,14.149,5.938,4.712,8.761,2.360,-0.967,-23.930,-2.390,1.712,4.344,3.599,2.169,1.487,-0.937,0.743,1.405,0.593,-1.543,-1.826,-1.897,0.093,-0.099,-0.020,-0.377,-0.658,-0.854,-0.810,0.070,0.772,-0.141,0.269,0.298,0.196
-6.441,5.051,0.179,13.773,12.615,12.187,3.590,4.884,2.181,10.024,9.707,2.959,-23.193,-0.995,0.116,2.054,1.158,-1.002,-1.614,-2.148,0.286,1.453,0.428,-0.685,-0.817,-0.360,0.607,-0.483,-1.147,-1.196,-0.717,-0.825,0.142,-0.339,0.230,-0.243,0.464,0.657,0.622
-6.585,5.515,0.573,13.012,12.297,7.624,4.659,0.244,5.805,12.046,7.722,5.299,-22.932,-0.176,0.012,0.487,-0.070,-1.828,-2.624,-1.708,0.287,2.149,-0.406,1.459,1.569,0.279,0.589,-0.470,-1.225,-1.034,-0.179,-0.169,0.819,-0.294,-0.434,-0.321,0.337,-0.104,0.583
-8.832,6.139,3.581,12.404,5.314,0.740,1.710,3.361,11.362,9.493,9.361,5.338,-22.941,-0.170,-0.231,0.112,-0.204,0.093,-0.564,0.788,-0.561,1.161,-0.373,-0.173,-0.306,0.400,0.282,-0.295,-0.854,-0.670,0.712,0.754,1.189,-0.313,-0.653,-0.068,-0.061,-0.468,0.301
-8.474,5.606,1.410,14.104,8.767,3.984,6.549,8.132,10.864,6.995,9.827,5.687,-22.663,0.142,-0.466,-0.809,-0.892,0.727,0.117,1.690,-0.301,-0.620,-0.612,-0.116,-2.604,0.636,-0.128,-0.169,-0.538,-0.638,0.426,0.434,0.496,-0.249,-0.706,0.219,-0.479,-0.393,0.330
-6.345,3.851,0.322,12.207,14.846,11.186,6.586,-1.865,5.454,10.685,7.788,1.234,-21.327,0.254,-1.121,-1.569,-1.783,1.282,0.788,2.099,-0.985,-0.428,0.190,-0.203,-1.073,0.968,-0.403,0.189,-0.455,-0.449,-0.440,-0.176,-0.257,0.380,-0.186,0.230,-0.343,0.542,0.392
-7.119,4.331,-1.841,8.650,11.166,2.986,10.674,1.350,5.661,8.391,7.929,-5.669,-20.559,-1.026,-0.387,-1.364,-2.470,-0.290,-1.129,0.116,-0.747,-0.588,0.407,-0.923,-0.011,1.644,-0.423,0.420,-0.210,0.116,-0.599,-0.360,-0.818,0.233,0.141,0.162,-0.332,1.178,0.268
-8.239,1.171,-2.639,6.217,10.524,5.179,10.143,1.828,11.822,9.747,9.295,5.653,-19.152,-1.602,0.675,-1.887,-1.660,-1.597,-0.820,0.292,1.562,0.215,0.268,-1.483,1.106,1.856,-0.047,0.357,0.090,0.452,-0.420,-0.440,-0.613,-0.003,0.055,-0.236,-0.161,0.238,-0.034
-12.659,5.013,-3.927,4.750,9.475,1.343,5.349,2.551,4.737,9.498,4.457,3.424,-15.529,-1.046,0.737,-1.699,-0.372,-0.828,-0.879,-1.497,-0.409,-0.235,0.159,-1.136,2.198,1.533,0.534,-0.289,0.412,0.611,0.093,-0.324,0.053,-0.308,0.476,-0.337,0.324,-0.400,-0.359
-11.584,6.883,-8.071,5.859,7.708,7.908,10.709,5.346,6.989,11.471,2.106,2.220,-14.564,0.031,0.100,-0.952,-0.570,-0.548,-1.538,-0.159,-1.169,-0.328,-0.868,-0.899,-0.988,0.854,0.528,-0.692,0.778,0.260,0.465,-0.592,0.310,-0.408,0.535,-0.292,0.415,-0.795,-0.443
-10.677,5.160,-7.621,6.967,8.435,-2.775,2.906,-2.455,6.902,8.325,5.842,7.038,-15.185,0.829,-1.546,0.229,0.040,-0.352,-2.390,0.604,-0.921,2.064,-0.711,0.406,-0.966,0.349,0.114,-0.565,0.706,-0.080,0.398,0.035,0.653,0.376,0.405,-0.002,0.049,-0.628,-0.268
-9.073,1.597,-5.554,2.257,8.303,-0.451,10.572,-1.513,9.099,5.994,4.106,-1.094,-15.053,0.101,-1.644,1.038,-0.564,0.490,-3.023,0.793,-0.221,1.739,-0.755,-0.179,-1.287,0.232,-0.349,-0.125,0.384,0.108,0.308,0.489,-0.046,0.447,-0.077,0.557,-0.131,0.301,-0.056
-9.767,-0.074,-4.038,6.751,7.419,-6.427,8.437,1.377,14.002,8.680,5.487,0.250,-13.542,-0.510,-1.215,0.835,-0.775,0.642,0.040,1.291,0.996,0.758,0.095,-1.249,-0.794,0.504,-0.381,0.276,-0.017,0.064,0.280,1.196,-0.368,0.050,-0.814,0.403,-0.276,0.365,0.078
-11.532,1.278,-4.674,3.147,10.667,-5.383,11.907,2.326,12.135,7.516,1.391,-0.822,-14.229,-1.044,-0.689,0.665,0.377,0.497,-0.310,-0.733,0.108,-0.059,1.514,-0.727,0.434,0.496,-0.026,0.516,0.079,-0.097,0.016,1.182,-0.719,0.057,-1.115,-0.066,0.068,0.271,0.489
-11.996,-0.757,-3.885,2.647,10.461,-0.110,8.693,0.606,9.176,8.037,0.953,2.935,-13.075,-0.504,-0.646,0.333,-0.109,1.044,2.232,-0.474,-0.833,-1.106,0.170,-0.700,0.000,0.605,0.224,0.615,0.573,-0.712,-0.261,0.427,-0.615,0.189,-1.091,-0.737,0.312,-0.144,0.848
-13.181,-1.504,-2.308,6.194,9.265,-5.158,6.781,-0.586,11.215,13.885,2.736,-0.268,-12.807,-0.030,0.653,1.683,-1.381,0.368,1.790,-1.921,0.978,-2.902,-1.125,-0.116,-0.328,2.629,0.306,0.427,0.784,-0.918,-0.295,0.084,0.322,0.578,-0.938,-1.168,0.204,-0.186,0.942
-11.462,-1.915,-3.556,4.685,13.339,4.620,8.633,-1.333,8.934,6.348,1.317,-0.027,-11.228,0.102,1.190,3.192,-3.456,-0.601,1.124,-1.188,1.507,-3.277,-2.271,0.003,-1.132,3.676,0.069,-0.227,0.338,-0.283,-0.365,-0.882,1.012,0.797,0.021,-0.225,0.422,0.077,0.380
-11.948,5.121,3.579,-4.777,11.070,1.203,2.334,8.185,-2.251,2.734,0.629,-0.981,-2.008,0.181,0.528,3.153,-2.541,-0.154,0.665,1.237,1.827,-3.662,-3.103,-0.059,0.070,3.670,-0.097,-1.187,-0.799,0.625,-0.040,-1.062,1.345,0.179,1.185,0.508,0.642,0.309,-0.749
-12.100,1.878,9.129,-9.147,6.555,2.328,4.978,3.756,-0.474,2.259,2.023,-2.369,-0.094,-0.264,-1.720,1.287,-0.941,-0.522,-1.616,3.006,2.729,-0.620,0.034,1.384,0.186,1.985,-0.084,-1.206,-1.569,1.245,0.033,-0.811,0.497,0.011,1.396,0.782,0.573,0.464,-1.228
-11.957,-0.761,7.113,0.406,11.888,-0.686,14.793,6.005,-2.392,0.414,2.087,1.252,-0.026,-0.332,-3.828,-1.357,0.489,0.130,-2.149,2.709,1.264,1.694,0.261,2.404,0.557,-0.269,0.016,-0.255,-1.155,0.822,-0.557,-0.306,-0.869,-0.267,1.073,0.538,-0.100,0.116,-1.020
-12.776,-7.576,1.111,-2.613,10.319,-2.516,17.431,13.402,5.905,7.677,7.509,-0.213,-2.294,-0.061,-2.662,-2.400,1.257,-0.579,-1.523,0.561,1.842,1.023,-0.043,1.635,0.942,-0.496,0.169,0.905,-0.034,0.474,-0.813,0.108,-1.417,-0.646,0.074,-0.258,-0.912,0.229,-0.452
-13.271,-9.291,0.803,-5.600,9.841,-7.119,9.653,9.680,3.027,1.332,9.903,0.725,-2.254,0.162,-0.279,-0.780,0.470,-2.909,-0.910,-1.885,0.934,0.879,-0.375,-0.685,0.272,-0.192,0.174,1.311,0.835,0.272,-0.541,0.336,-0.805,-0.711,-0.518,-0.258,-0.995,0.269,-0.086
-11.747,-7.168,0.286,0.142,4.683,-2.073,10.352,11.129,1.933,1.586,6.291,2.607,-1.462,0.337,1.029,0.827,1.436,-3.068,-1.697,-1.784,-0.334,0.156,-0.937,-1.631,1.473,-0.314,0.116,0.715,0.837,-0.029,0.288,0.143,-0.142,-0.711,-0.373,-0.286,-0.525,0.046,-0.167
-11.664,-2.358,3.623,1.379,0.162,-5.456,8.906,11.812,3.991,1.585,-0.731,1.200,-1.400,0.337,0.883,1.206,1.758,-1.331,-0.381,-0.143,-1.203,-0.463,-0.579,-0.938,1.637,-0.791,0.180,-0.143,0.080,-0.227,1.120,0.291,0.222,-0.212,-0.301,-0.240,0.126,0.031,-0.162
-11.896,-5.896,3.837,1.077,-0.182,-11.833,8.887,10.667,6.201,2.867,4.669,6.912,-4.293,0.432,0.330,0.791,0.471,0.070,-1.070,-1.019,-0.644,-0.169,-1.370,-0.866,0.490,-1.034,0.196,-0.499,-0.496,-0.641,0.936,0.440,-0.240,0.397,-0.049,0.021,0.225,-0.623,0.043
-11.513,-5.510,5.058,2.723,5.619,-4.147,9.673,3.895,-1.420,-2.205,6.027,6.759,-4.795,1.015,-0.642,-0.363,-0.184,1.120,0.230,-1.158,0.028,-0.465,-1.357,-0.436,0.918,-0.640,0.136,-0.394,-0.566,-0.776,0.202,0.049,-0.422,0.873,0.470,0.546,0.242,-0.572,0.197
-9.663,-3.941,3.526,1.824,2.307,-8.080,4.876,11.870,3.796,-3.369,-1.416,2.278,-4.935,0.977,-0.702,-0.870,-0.797,0.388,0.198,-2.474,1.034,-0.088,-0.441,-0.756,-1.285,-0.177,-0.060,-0.086,-0.187,-0.486,-0.222,0.031,0.124,0.463,0.377,1.081,0.634,-0.052,0.157
-7.704,-6.545,1.963,0.086,4.519,-6.185,5.124,11.351,2.869,-2.083,0.130,8.107,-4.279,0.745,-0.570,-0.793,-1.487,-0.479,-0.770,-1.524,2.323,1.848,1.684,0.219,-0.337,-0.235,-0.276,0.320,0.231,-0.076,-0.337,-0.072,0.680,-0.290,-0.099,0.837,0.519,0.010,0.011
-8.914,-8.891,1.035,-1.588,2.309,-9.823,-1.211,12.108,3.618,0.600,3.837,-0.186,-5.438,0.269,-0.137,0.070,-1.308,-0.241,-0.415,-0.217,0.525,0.561,2.514,1.976,0.856,-0.451,-0.262,0.425,0.399,0.289,0.031,0.120,1.131,-1.050,-0.735,0.304,0.354,0.545,0.014
-8.163,-5.886,2.337,-3.008,3.221,-7.128,5.097,15.390,7.910,4.231,4.496,6.307,-5.721,-0.010,0.674,0.320,-0.309,-0.250,0.176,1.115,-1.170,-1.286,1.351,0.794,-0.101,-0.446,-0.217,0.189,0.230,0.288,0.118,0.302,0.637,-1.147,-0.955,-0.253,-0.206,-0.060,0.108
-8.086,-4.953,3.689,-3.171,1.753,-9.684,3.804,12.477,4.082,6.042,6.280,7.457,-6.469,0.047,0.802,0.567,0.058,0.427,0.327,1.860,-2.472,-2.194,1.247,0.725,1.322,-0.004,-0.057,-0.144,-0.080,0.077,0.076,0.459,0.030,-0.197,-0.263,-0.583,-0.559,-0.376,0.131
-8.166,-5.141,2.235,-0.669,3.547,-5.375,8.190,5.319,-3.794,1.951,2.878,3.783,-5.993,-0.228,-0.095,0.107,-0.730,-0.221,0.368,0.623,-1.913,-1.549,1.050,-0.185,-0.868,0.081,0.034,-0.315,-0.091,-0.128,-0.031,0.247,-0.641,0.622,0.655,-0.368,-0.149,-0.146,0.036
-8.676,-5.252,3.921,-2.470,4.281,-9.063,6.543,4.786,-1.502,7.973,8.270,7.685,-5.323,0.095,-0.473,-0.222,-0.711,0.126,1.782,0.178,-0.087,-0.624,-0.249,-0.331,-0.641,-0.059,0.007,-0.331,-0.106,0.066,-0.113,0.084,-0.762,0.544,0.720,-0.604,-0.204,-0.247,-0.109
-9.008,-6.212,2.756,-7.011,0.850,-5.599,6.842,9.671,2.959,8.515,2.575,1.851,-5.890,0.138,-0.261,0.259,-0.564,-0.254,0.684,-1.249,0.750,1.202,0.258,0.577,0.151,-0.236,-0.099,-0.215,0.124,0.562,0.310,-0.173,-0.299,0.051,0.316,-0.398,0.325,0.358,-0.143
-7.190,-6.781,2.320,-3.556,3.733,-0.661,5.370,9.864,-2.416,1.513,4.776,5.220,-6.816,-0.103,-0.770,-0.037,0.305,-0.119,0.587,-1.016,-1.085,0.029,-1.377,-0.674,-0.423,-0.391,-0.221,-0.019,0.301,0.563,0.310,-0.504,0.142,-0.235,0.008,-0.018,0.397,0.277,-0.081
-8.219,-5.683,4.329,-2.948,2.550,-6.154,2.534,6.526,2.671,6.473,7.511,5.773,-6.427,-0.624,-1.023,0.635,1.571,1.451,0.099,-0.277,-1.158,-0.295,-0.374,1.612,0.814,-0.470,-0.083,0.200,0.230,0.306,0.225,-0.116,0.595,0.115,-0.292,-0.034,0.031,-0.179,-0.055
-9.588,-9.367,2.948,-2.977,2.835,-5.850,3.618,0.935,-1.211,2.107,2.430,3.610,-7.011,-0.631,-0.187,1.096,1.038,0.822,-0.447,0.404,-0.310,0.166,-0.021,1.137,0.414,-0.350,0.164,0.405,0.276,-0.055,0.053,0.463,0.511,0.529,0.089,0.405,-0.194,-0.430,-0.050
-10.930,-10.032,5.618,0.556,8.556,-2.508,6.332,8.346,0.882,6.350,11.810,6.728,-8.141,-0.012,0.448,0.841,0.597,0.402,0.621,1.018,0.937,-0.327,-0.588,-0.172,-1.161,-0.534,0.407,0.389,-0.003,-0.521,-0.390,0.718,0.067,-0.029,0.293,0.274,-0.927,-0.645,-0.063
-8.988,-5.541,7.156,-0.116,4.838,-4.720,5.488,7.402,-0.694,1.467,8.314,6.811,-7.706,0.413,0.522,1.238,0.517,0.672,2.639,0.890,0.515,0.491,0.753,-0.751,-1.585,-0.607,0.473,0.175,-0.210,-0.524,-0.177,0.741,-0.306,-0.383,0.424,0.351,-0.533,-0.118,-0.137
-8.578,-5.357,6.431,-1.392,3.560,-3.616,6.687,7.976,0.777,3.852,3.709,-1.631,-8.751,0.888,0.569,0.550,-0.774,-0.425,2.145,-0.184,-1.713,1.008,0.610,-2.077,-1.411,-0.655,0.305,0.163,-0.140,-0.321,-0.194,0.030,-0.626,-0.798,0.357,0.232,0.286,0.957,-0.182
-8.698,-9.096,8.731,0.582,8.696,7.898,7.892,3.692,1.296,7.118,2.724,-0.138,-9.740,1.282,0.625,0.191,-0.895,0.352,2.496,-0.528,-0.898,1.618,1.136,-0.574,-0.052,-0.972,0.082,0.202,-0.185,0.031,-0.594,-0.930,-0.496,-0.445,-0.020,-0.010,0.571,1.066,-0.278
-6.633,-5.410,7.579,-3.663,4.502,1.909,4.209,1.634,4.925,6.573,4.222,3.147,-10.400,1.078,1.209,0.663,-0.303,-0.407,0.842,-1.404,-2.349,0.894,0.382,1.169,2.857,-1.264,-0.204,0.109,-0.022,0.701,-0.682,-0.730,-0.083,0.107,-0.145,0.206,0.544,0.446,-0.367
-3.553,-2.388,7.537,-3.456,6.128,4.999,4.088,6.083,5.322,5.787,5.188,4.160,-11.743,0.728,1.210,0.259,0.438,-2.308,-1.357,-0.980,-1.393,0.448,0.815,0.479,1.611,-1.692,-0.371,0.185,-0.294,0.775,-0.602,-0.339,0.323,0.242,0.003,0.322,-0.057,-0.536,-0.353
-5.759,-2.665,10.342,-0.888,2.809,2.043,1.567,-4.965,3.234,6.430,8.322,10.504,-14.070,0.143,0.820,0.406,2.064,-2.506,0.422,-0.373,-0.932,0.866,1.802,0.120,-0.014,-2.131,-0.360,0.379,-0.708,0.794,0.581,0.325,0.726,0.983,0.372,0.007,-0.488,-1.220,-0.277
-5.497,-4.417,8.643,1.381,-1.998,1.044,4.311,0.027,4.381,11.265,3.069,4.239,-16.367,-0.104,1.746,-1.152,1.795,-1.608,1.014,0.573,-0.398,1.646,2.035,-0.336,-1.297,-2.304,-0.312,0.542,-0.717,0.651,1.913,0.927,0.756,1.105,0.174,-0.679,-0.193,-0.624,-0.065
