-6.925,-8.738,3.128,1.261,1.725,0.615,10.933,8.701,-0.063,4.423,16.397,9.226,-12.565,0.040,-0.784,-0.174,0.763,0.239,0.145,-0.819,-1.472,-0.311,-0.552,-1.385,0.025,0.077,0.138,0.425,-0.316,0.044,-0.341,0.343,0.510,0.338,-0.017,-0.244,-0.112,-0.172,-0.214
-6.269,-10.378,3.711,1.160,-1.317,1.956,4.968,6.057,3.042,7.751,16.571,9.964,-12.343,0.320,-0.495,-0.724,0.823,-0.351,0.962,-0.239,-1.327,-0.166,-1.249,-1.667,-0.337,-0.141,0.057,1.025,-0.459,0.283,-0.265,0.494,1.006,0.827,-0.031,-0.226,-0.020,-0.234,-0.432
-7.053,-11.840,1.964,5.125,4.442,0.668,9.820,2.661,-3.173,0.001,9.384,8.983,-12.294,0.590,1.194,-1.479,0.950,-1.172,1.450,1.441,0.145,-0.469,-1.422,-1.805,-0.654,-0.884,-0.239,1.551,-0.117,0.620,0.056,0.561,0.713,1.113,0.535,0.421,0.337,-0.092,-0.659
-5.260,-9.664,0.093,3.448,-1.390,5.398,10.297,5.085,0.662,0.390,11.567,7.662,-13.405,0.049,3.351,-1.817,2.083,-0.378,1.960,3.079,1.856,-0.388,-1.247,-1.273,-0.804,-1.603,-0.463,1.430,0.476,0.745,0.683,0.022,0.084,0.380,0.751,0.987,0.454,-0.160,-0.599
-4.477,-3.127,-2.460,4.867,-4.100,6.146,15.477,9.910,-1.219,0.993,9.872,7.105,-16.455,-1.022,5.047,-0.213,3.232,0.531,2.450,1.085,2.500,2.476,1.555,0.102,-0.203,-2.487,-0.397,0.477,0.887,0.337,0.941,-0.573,-0.824,-0.756,0.629,0.958,0.322,-0.248,-0.196
-7.310,2.018,-3.162,11.705,1.064,9.015,17.533,11.713,0.125,1.019,9.964,6.881,-18.276,-1.189,4.728,1.023,3.408,2.211,0.570,0.357,-0.604,2.115,2.199,-0.349,-1.362,-2.333,-0.142,-0.532,0.742,-0.620,0.623,-1.241,-0.964,-1.593,0.234,0.274,-0.261,-0.394,0.303
-11.137,7.554,2.527,17.157,5.871,11.109,11.625,11.845,9.477,7.459,10.695,8.358,-22.294,-0.774,2.892,1.534,1.970,2.238,-0.721,-1.317,-2.404,1.424,1.645,-0.656,-1.618,-1.502,0.170,-1.167,0.013,-1.251,0.016,-1.389,-0.220,-1.450,-0.537,-0.752,-0.736,-0.258,0.693
-7.872,8.636,2.715,14.344,4.682,5.769,14.010,1.099,5.887,8.151,9.410,0.225,-22.152,-0.785,1.768,1.022,-0.385,1.886,-2.662,-0.539,-3.655,1.308,0.075,-2.197,-2.065,-0.581,0.235,-1.083,-0.303,-1.072,-0.810,-0.817,-0.417,-0.395,-0.594,-0.811,-0.167,0.517,0.645
-8.064,8.022,2.271,13.398,5.280,4.161,10.655,3.199,3.022,5.653,6.868,2.345,-22.026,-0.373,0.692,-0.145,-1.124,0.773,-2.878,0.433,-3.226,0.197,-1.143,-2.655,-1.144,0.103,0.681,-1.324,-0.310,-1.054,-1.720,-0.228,-0.529,0.543,-0.894,-0.753,0.462,0.751,1.061
-12.773,10.622,2.074,11.662,10.789,-0.822,15.325,-2.237,9.892,2.298,0.895,-0.438,-21.316,-0.214,0.412,0.347,-0.403,-1.105,-2.438,-2.602,-2.169,-0.241,-0.464,-0.186,0.984,0.090,1.071,-1.964,-0.300,-1.307,-2.481,0.299,-0.773,1.542,-1.251,-0.653,0.886,0.498,1.974
-10.549,10.023,2.121,12.878,6.683,0.015,13.133,-2.616,8.458,4.669,1.678,2.968,-22.197,2.346,-3.049,0.320,-3.292,-4.865,-1.975,-2.932,-0.432,-2.273,-1.849,0.648,0.614,3.466,0.888,-1.963,-0.252,-1.473,-2.015,0.577,0.279,2.420,-0.655,-0.653,0.357,-0.324,2.130
-7.699,9.694,4.524,12.591,-1.543,-4.349,-0.241,-6.837,1.963,6.321,11.075,4.834,-21.616,3.212,-6.183,-0.713,-5.834,-7.698,-1.616,-2.721,2.659,-3.715,-2.839,0.583,-0.456,7.609,0.307,-0.747,-0.182,-0.312,-0.068,1.074,1.925,1.856,0.283,-0.895,-0.758,-0.677,1.240
-2.550,-11.900,-1.752,-9.305,-17.920,-6.919,6.395,8.080,-2.262,-6.760,2.140,-2.624,7.903,1.318,-1.935,0.035,-0.723,-0.877,2.144,4.615,3.664,0.709,-4.251,-3.023,-1.072,4.525,-0.611,1.813,0.142,2.346,3.054,0.748,0.584,-1.228,1.393,0.747,-0.231,0.167,-1.075
-1.342,-8.297,0.880,-5.029,-15.146,-0.724,19.249,22.221,3.860,-4.895,-0.137,-3.524,-1.983,0.515,0.512,0.261,2.481,2.698,1.379,2.153,0.891,2.506,-0.959,-1.396,-0.922,3.257,-0.355,1.041,-0.192,1.353,2.078,0.094,-1.209,-1.874,0.569,1.259,0.338,0.429,-0.152
0.997,-12.209,-4.316,-2.658,-6.414,0.336,11.256,10.287,3.140,-7.306,-0.361,-3.057,19.501,0.140,-2.232,-2.912,-2.771,1.027,0.221,-2.233,1.383,1.707,2.529,-2.054,-0.931,4.530,-0.043,0.274,-0.153,-1.120,0.053,0.334,-1.026,-0.432,0.105,0.528,-0.416,-0.150,-1.494
1.730,-9.025,-1.825,-0.099,-2.655,4.090,11.745,14.448,8.962,-3.552,-4.823,-2.411,20.357,0.281,0.053,-1.924,-1.677,2.408,2.355,-3.108,-1.483,1.509,1.759,-2.446,-0.234,0.707,0.225,0.649,0.256,-0.948,0.292,0.552,-0.665,-0.931,-0.316,0.053,0.348,-0.041,-2.022
